,commutepublic_1,equipten,tollten,card2type_3,tenure,bfast_2,card2benefit_3,reason_2,card2_2,cars_1,creddebt,polcontrib_1,pets_small,longmon,ownpda_1,age,townsize_3.0,spousedcat_5,card_3,ownvcr_1,card2_5,commute_2,debtinc,tollmon,card2type_2,vote_1,forward_1,card2benefit_2,ownipod_1,reason_9,inccat_5,carcatvalue_1,spousedcat_4,commuterail_1,employ,card2_3,townsize_4.0,polparty_1,card_2,spousedcat_1,telecommute_1,agecat_6,response_01_1,response_02_1,owncd_1,carown_0,card2fee_1,ownpc_1,cars_7,agecat_3,longten,spousedcat_2,commutemotorcycle_1,spousedcat_3,wireten,carvalue,cardtype_4,card2tenure,carown_1,equipmon,hourstv,cardfee_1,cars_4,income,cars_6,cars_5,cars_2,agecat_5,townsize_2.0,jobsat_4,townsize_5.0,pets_saltfish,cardtenure,region_3,cardten,voice_1,retire_1,othdebt,churn_1,card2benefit_4,ed,card2_4,owngame_1,cardmon,polview_6,reason_4,commute_4,confer_1,pets,edcat_5,carcatvalue_3,pets_freshfish,commutebus_1,commute_3,cardtype_3,spoused,response_03_1,region_4,address,commute_10,commute_8,commutetime,card_5,union_1,card_4,owntv_1,edcat_4,reside,tollfree_1,wiremon,commute_9
46,0,0.0,0.0,0,27,0,1,0,0,1,2.116422,0,0,6.65,0,43,0,1,0,1,0,0,12.6,0.0,1,1,0,0,0,1,0,1,0,0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,201.55,0,0,0,0.0,17.2,0,3,1,0.0,18,1,0,33.0,0,0,0,0,0,0,0,0,9,1,0.0,0,0,2.0415780000000003,0,0,19,0,1,0.0,0,0,0,0,5.0,0,0,5,0,0,0,20,0,0,11.0,0,0,22.0,0,0,1,1,1,2,0,0.0,0
47,0,0.0,0.0,1,62,0,0,0,1,1,0.98736,0,0,16.15,0,45,0,0,1,1,0,0,13.600000000000001,0.0,0,0,0,0,0,1,0,0,0,1,15.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1016.85,0,0,0,0.0,30.900000000000002,0,20,1,0.0,13,1,0,44.0,0,0,0,0,0,0,1,0,27,0,1730.0,0,0,4.99664,0,1,10,0,0,28.25,0,0,0,0,1.0,0,0,0,1,0,0,9,0,0,25.0,0,1,39.0,0,0,0,1,0,5,0,0.0,0
48,0,0.0,0.0,0,13,0,0,0,0,0,0.77004,1,0,4.75,0,21,0,0,0,1,0,0,9.2,0.0,0,1,0,0,0,1,0,1,0,1,0.0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,47.55,0,1,0,0.0,16.0,0,2,1,0.0,17,0,0,31.0,0,0,1,0,0,0,0,0,3,0,0.0,0,0,2.08196,0,0,16,0,1,0.0,1,0,0,0,6.0,0,0,3,1,0,1,-1,0,0,1.0,0,0,25.0,0,0,1,1,0,1,0,0.0,0
49,0,0.0,2199.2,0,48,1,0,0,1,0,4.58127075,0,0,13.35,1,53,0,0,0,1,0,0,9.4,45.0,0,1,1,1,1,1,1,0,0,0,19.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,661.55,0,0,0,224.90625,63.949999999999996,0,18,1,0.0,13,1,0,131.5,0,0,1,1,0,0,0,0,30,0,540.0,1,0,9.316497750000002,0,0,21,0,1,13.75,1,0,0,1,2.0,1,1,0,0,0,0,-1,0,0,25.0,0,0,29.0,0,0,1,1,0,1,1,52.40625,0
50,0,0.0,0.0,0,3,0,1,0,0,0,0.193452,0,0,4.05,0,30,1,0,0,1,0,0,2.1,0.0,1,1,0,0,1,1,0,0,0,1,8.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,11.15,0,0,0,0.0,28.8,0,2,1,0.0,18,1,0,49.0,0,0,0,0,0,1,0,0,2,1,0.0,0,0,0.8355480000000002,1,0,13,0,1,0.0,0,0,1,0,2.0,0,0,0,1,0,1,-1,0,0,3.0,0,0,34.0,0,0,0,1,0,1,0,0.0,0
51,0,0.0,0.0,0,42,0,1,0,0,1,0.08436,0,0,16.55,0,58,0,0,1,1,0,0,7.6,0.0,0,1,0,0,1,1,0,1,0,0,18.0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,710.95,0,0,0,0.0,9.200000000000001,0,10,1,0.0,16,0,0,15.0,0,0,0,1,0,0,0,0,19,0,1270.0,0,1,1.05564,0,0,19,1,0,30.75,0,0,0,1,4.0,0,0,4,0,1,0,-1,0,0,11.0,0,0,20.0,0,0,0,1,1,1,0,0.0,0
52,0,0.0,0.0,0,48,0,0,0,0,1,0.254932,0,0,12.9,0,35,0,0,0,0,0,0,2.3,0.0,0,0,1,0,0,1,0,1,0,0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,555.75,0,0,0,0.0,11.4,0,17,1,0.0,26,1,0,17.0,0,0,0,0,1,0,0,0,17,0,515.0,0,0,0.13606800000000002,0,0,11,0,0,10.0,0,0,0,0,4.0,0,0,4,0,0,1,9,0,0,11.0,0,1,24.0,0,1,1,1,0,4,0,0.0,0
53,0,1275.40625,885.9,0,37,0,0,0,0,1,4.58127075,0,0,5.6,1,48,0,0,0,1,0,0,11.3,24.0,1,0,1,0,1,0,0,0,0,0,14.0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,221.2,1,0,0,224.90625,36.0,0,9,1,49.85,22,0,0,83.0,0,0,0,0,1,0,0,0,12,1,1120.0,1,0,4.558194,0,1,14,0,1,33.0,0,0,0,1,7.0,0,0,6,0,1,0,13,0,0,21.0,0,0,26.0,0,0,1,1,0,2,1,50.0,0
54,0,0.0,0.0,0,18,1,0,1,0,0,1.12176,0,0,5.75,0,57,1,0,1,1,1,0,26.350000000000005,0.0,0,0,0,0,1,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,107.95,0,0,0,224.90625,53.2,0,5,1,0.0,12,0,1,82.0,0,0,0,1,0,0,0,0,9,1,0.0,1,0,9.316497750000002,0,1,15,0,1,0.0,0,0,0,1,0.0,0,1,0,0,0,1,-1,0,0,23.0,0,0,18.0,0,0,0,1,0,1,0,21.0,0
55,1,0.0,793.05,0,30,1,0,0,0,0,0.537602,0,0,5.6,0,61,0,0,0,1,0,0,2.3,28.25,0,1,1,1,1,1,0,0,1,0,11.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,174.05,0,1,0,0.0,-1.0,1,10,0,0.0,18,1,0,62.0,0,0,0,1,0,1,0,0,12,0,330.0,0,0,0.8883979999999999,1,0,20,1,0,12.75,0,0,0,1,2.0,1,0,0,0,0,0,18,0,1,9.0,0,0,23.0,0,0,0,1,0,4,1,0.0,0
56,0,1275.40625,2213.625,0,66,0,0,0,0,0,4.47258,0,0,22.05,1,56,0,0,0,1,0,0,7.000000000000001,42.75,0,1,1,0,1,1,1,0,0,0,6.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1442.05,0,0,1,224.90625,63.949999999999996,0,26,1,48.05,14,0,0,131.5,0,1,0,1,0,1,0,0,35,0,2120.0,1,0,5.18742,0,1,19,0,1,32.25,0,0,0,1,0.0,0,1,0,0,0,1,15,0,0,23.0,0,0,19.0,0,0,1,1,1,2,1,52.40625,0
57,0,0.0,1727.8,0,57,0,1,0,1,0,1.0792950000000001,0,0,17.05,1,29,0,0,1,1,0,0,5.7,30.75,0,1,1,0,1,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,934.0,0,0,1,224.90625,16.8,0,11,0,0.0,22,0,0,35.0,0,0,0,0,0,1,0,0,11,0,790.0,1,0,0.915705,0,0,17,0,1,14.75,0,0,0,1,0.0,0,0,0,0,0,0,16,0,0,5.0,0,0,20.0,0,0,0,1,1,2,1,43.15,0
58,0,0.0,0.0,0,64,1,1,0,1,0,0.7429799999999999,0,0,17.7,0,68,0,0,0,1,0,0,12.2,0.0,0,0,1,0,0,1,0,1,0,0,34.5,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1114.0,0,0,1,0.0,13.9,0,24,1,0.0,21,0,0,35.0,0,0,1,0,0,0,0,0,30,0,1585.0,0,1,3.52702,0,0,11,0,0,25.5,1,0,0,1,0.0,0,0,0,0,0,0,16,0,1,26.0,0,0,19.0,0,0,0,1,0,2,0,0.0,0
59,0,559.85,0.0,0,29,0,1,0,0,0,0.27976,0,0,7.2,0,22,1,0,0,1,0,0,5.2,0.0,0,1,0,0,1,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,220.9,1,0,0,0.0,-1.0,0,4,0,21.4,18,0,0,20.0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0.76024,1,0,16,0,1,0.0,0,0,1,0,3.0,0,0,0,1,0,1,13,0,0,2.0,0,0,19.0,0,0,1,1,0,4,0,0.0,0
60,0,0.0,552.75,0,31,0,1,0,0,0,0.47740000000000005,0,0,9.2,0,46,0,0,0,1,0,0,7.7,17.5,0,1,1,0,0,0,0,1,0,1,5.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,322.5,0,0,0,0.0,13.4,0,9,1,0.0,20,0,0,25.0,0,0,1,0,0,1,0,0,16,0,0.0,0,0,1.4476,0,0,10,0,0,0.0,0,0,0,0,6.0,0,0,6,0,0,0,-1,0,0,14.0,0,0,26.0,0,0,0,1,0,1,1,0.0,0
61,0,163.4,0.0,1,5,0,0,0,0,0,0.428571,0,0,5.95,1,24,0,0,0,1,0,0,3.9,0.0,0,0,0,1,1,0,0,1,1,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,38.25,0,0,0,89.6,16.8,1,2,1,41.85,22,0,0,33.0,0,0,1,0,0,0,0,0,6,0,0.0,1,0,0.8584289999999999,1,0,17,0,1,0.0,0,0,0,0,1.0,0,0,0,0,0,0,19,0,1,3.0,0,0,30.0,0,0,1,1,1,3,0,25.4,0
62,1,0.0,1739.95,1,39,1,0,0,0,1,3.171168,0,0,6.75,0,78,0,0,0,1,0,0,23.1,43.75,0,0,1,0,0,1,0,1,1,1,18.0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,234.75,0,0,0,224.90625,14.8,0,12,0,0.0,20,0,0,32.0,0,0,0,0,1,0,0,0,19,1,620.0,1,1,4.220832,0,0,16,0,0,16.5,0,0,0,1,9.0,0,0,9,1,0,1,17,0,0,20.0,0,0,22.0,0,0,0,1,0,2,1,32.2,0
63,0,0.0,0.0,0,66,1,0,1,0,0,0.29856,0,0,19.1,0,73,0,0,0,1,0,0,3.0,0.0,1,0,0,0,0,0,0,1,0,0,31.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1231.75,0,0,0,0.0,7.0,0,25,0,0.0,32,0,0,16.0,0,0,1,0,1,1,0,0,33,0,1900.0,0,1,0.18144,0,0,10,0,0,28.5,1,0,0,0,5.0,0,0,0,0,0,0,10,0,0,21.0,0,0,19.0,0,0,0,1,0,4,0,0.0,0
64,0,0.0,0.0,0,8,0,0,0,0,0,0.391872,0,0,2.05,0,26,1,0,0,1,0,0,3.9,0.0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,15.45,0,1,0,0.0,27.3,0,2,1,0.0,19,0,0,64.0,0,0,1,0,0,1,0,0,3,0,0.0,0,0,2.104128,0,0,20,0,0,0.0,1,0,0,0,2.0,1,0,0,0,0,1,-1,0,1,6.0,0,0,33.0,0,0,1,1,0,1,0,0.0,0
65,0,0.0,0.0,0,52,1,1,1,0,0,2.105892,1,0,12.25,0,44,0,0,0,1,0,0,14.799999999999999,0.0,0,1,0,0,0,0,0,1,0,0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,629.55,0,1,0,0.0,13.5,0,12,1,0.0,24,0,0,31.0,0,0,0,0,0,1,0,0,21,0,1400.0,0,0,2.482108,0,0,15,0,0,27.0,0,0,0,1,12.0,0,0,10,0,0,0,-1,0,0,10.0,0,0,21.0,0,0,0,1,0,1,0,0.0,0
66,0,0.0,0.0,0,27,0,0,0,0,0,0.7986599999999999,0,0,3.2,0,30,0,0,0,1,0,0,14.499999999999998,0.0,1,1,0,0,0,1,0,1,0,1,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,86.3,0,0,1,0.0,10.200000000000001,1,6,1,0.0,21,0,0,18.0,0,1,0,0,0,0,0,0,12,0,0.0,0,0,1.81134,0,1,12,1,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,15,0,0,9.0,0,0,21.0,0,0,0,1,0,4,0,0.0,0
67,1,0.0,0.0,1,14,1,1,0,0,0,0.151249,1,0,5.7,0,44,0,0,0,1,0,0,3.1,0.0,0,1,0,0,0,1,0,1,0,1,9.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,75.95,0,0,0,0.0,16.400000000000002,0,7,1,0.0,20,0,0,41.0,0,0,1,0,0,0,0,0,9,0,0.0,0,0,1.119751,0,0,8,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,19.0,0,0,32.0,0,0,0,1,0,1,0,0.0,0
68,0,0.0,0.0,0,6,0,0,1,0,0,0.27561599999999997,1,0,4.55,0,21,0,0,0,1,0,0,2.7,0.0,0,1,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26.35,1,0,0,0.0,11.5,0,2,1,0.0,17,0,0,22.0,0,0,0,0,1,0,0,0,3,1,0.0,0,0,0.318384,0,0,12,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,12,0,0,1.0,0,0,29.0,1,1,0,1,0,2,0,0.0,0
69,0,0.0,2108.75,1,70,0,0,0,0,0,0.5754,0,0,32.825,0,62,0,0,0,1,0,0,15.0,28.75,0,0,1,0,0,1,0,1,0,0,31.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2126.825,0,0,0,0.0,5.1000000000000005,0,28,0,0.0,16,0,0,14.0,0,0,0,1,0,0,0,0,37,1,2655.0,0,1,1.5246,0,1,9,0,0,38.25,0,0,0,1,3.0,0,0,0,1,0,0,11,0,0,29.0,0,0,18.0,0,1,0,1,0,2,1,0.0,0
70,0,0.0,0.0,0,21,0,0,0,0,0,3.7455960000000004,0,0,4.45,0,33,1,0,0,1,0,0,6.9,0.0,1,1,0,0,0,1,0,0,0,0,4.0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,81.7,1,0,0,0.0,58.400000000000006,0,8,0,0.0,15,0,0,82.0,0,0,1,0,0,1,0,0,8,0,0.0,0,0,1.912404,1,1,14,1,1,0.0,0,0,0,0,5.0,0,1,5,0,0,0,14,0,1,5.0,0,0,30.0,0,1,0,1,0,2,0,0.0,0
71,0,1275.40625,0.0,0,68,1,0,1,0,1,0.09473100000000001,0,0,22.0,1,65,0,0,0,1,0,0,0.3,0.0,0,1,0,0,0,0,0,0,0,1,7.0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1487.15,0,0,0,224.90625,53.900000000000006,0,27,0,55.95,17,1,0,91.0,0,0,0,0,0,0,0,0,36,0,1325.0,1,0,0.178269,1,0,17,1,1,19.0,0,0,0,0,0.0,0,1,0,0,0,1,-1,0,0,39.0,0,0,17.0,0,1,0,1,1,1,0,52.40625,0
72,0,0.0,888.9,1,36,0,0,0,1,0,0.6990780000000001,0,0,14.1,0,38,0,0,0,1,0,0,4.7,24.75,0,1,0,1,1,1,0,0,0,0,10.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,521.9,1,0,0,0.0,36.5,0,9,1,0.0,18,0,0,74.0,0,1,0,0,1,0,0,0,15,1,0.0,0,0,2.778922,0,0,16,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,12,0,0,12.0,0,0,27.0,0,0,0,1,0,2,1,0.0,0
73,0,0.0,733.35,0,31,0,1,0,0,0,0.35838600000000004,0,0,10.8,0,34,1,0,0,1,0,0,2.1,25.0,0,1,1,0,1,1,0,1,0,1,3.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,354.45,0,0,0,0.0,17.5,0,7,1,0.0,20,0,0,46.0,0,0,0,0,0,1,0,0,14,0,0.0,0,0,0.6076140000000001,0,0,15,1,1,0.0,0,0,0,1,2.0,0,0,0,0,0,0,-1,0,1,8.0,0,0,28.0,0,0,0,1,0,2,1,0.0,0
74,0,0.0,0.0,1,72,1,0,0,0,0,0.30766400000000005,1,0,32.825,0,78,0,0,0,1,0,0,8.200000000000001,0.0,0,0,0,0,0,1,0,1,0,0,13.0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,2126.825,1,1,0,0.0,8.0,0,30,0,0.0,16,0,0,14.0,0,0,1,0,1,0,0,0,39,0,2700.0,0,1,0.8403360000000001,0,1,20,0,0,55.5,0,0,1,1,4.0,1,0,4,1,0,0,14,0,0,42.0,0,0,25.0,0,1,1,1,0,2,0,0.0,0
75,0,0.0,0.0,0,28,0,0,0,0,0,4.58127075,0,0,7.95,0,47,1,0,0,1,0,0,22.0,0.0,0,0,0,0,0,1,0,0,0,0,17.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,213.9,0,0,0,0.0,40.5,1,7,1,0.0,15,0,1,68.0,0,0,0,0,0,0,0,0,16,0,0.0,0,0,9.316497750000002,0,0,10,0,0,0.0,0,0,0,0,0.0,0,1,0,1,0,0,-1,0,0,10.0,0,0,26.0,0,0,0,1,0,1,0,0.0,0
76,1,494.8,364.35,0,14,0,0,0,0,0,1.498032,0,0,10.1,1,60,1,1,0,1,0,0,7.199999999999999,26.0,0,1,1,0,0,1,0,0,0,0,22.0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,121.55,0,0,0,224.90625,39.7,0,7,1,39.05,17,0,0,101.0,0,0,1,1,0,1,0,0,12,1,215.0,1,0,5.773967999999999,1,0,19,0,0,18.0,1,0,0,1,2.0,0,0,0,0,0,0,20,0,0,17.0,0,0,30.0,0,0,0,1,1,2,1,22.65,0
77,0,0.0,1485.25,0,60,1,0,0,0,0,4.085081,0,0,9.5,0,61,0,0,0,1,0,0,9.1,25.25,1,1,0,1,0,1,0,0,0,0,7.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,540.0,1,0,0,0.0,63.949999999999996,0,24,1,0.0,19,0,0,121.0,0,0,1,1,0,0,0,0,31,1,1360.0,0,0,6.9259189999999995,0,0,17,1,0,21.75,0,0,0,1,5.0,0,1,0,0,0,0,12,0,0,34.0,0,0,28.0,0,0,0,1,1,2,1,0.0,0
78,0,0.0,0.0,0,32,0,0,0,1,0,0.8662860000000001,0,0,5.05,0,77,0,0,1,1,0,0,15.299999999999999,0.0,0,1,0,0,0,1,0,1,0,0,23.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,150.0,0,0,0,0.0,9.8,0,8,0,0.0,29,1,0,19.0,0,0,1,0,0,0,1,0,13,0,0.0,0,1,2.040714,0,0,11,0,0,0.0,0,0,0,0,8.0,0,0,8,1,0,0,-1,0,1,18.0,0,1,30.0,0,0,0,1,0,1,0,0.0,0
79,0,190.85,0.0,0,10,0,0,0,1,0,1.2271500000000004,0,0,4.7,0,21,0,0,0,0,0,0,13.5,0.0,0,1,0,0,1,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,52.35,1,0,0,0.0,9.9,0,2,1,24.7,20,0,0,30.0,0,0,1,0,0,0,1,0,4,0,0.0,0,0,2.8228500000000003,0,1,16,0,1,0.0,0,0,1,0,0.0,0,0,0,1,0,0,13,0,0,2.0,0,0,31.0,0,0,1,1,0,4,0,0.0,0
80,0,42.85,0.0,0,2,0,0,0,1,0,0.706146,0,0,4.3,1,31,1,0,0,1,0,0,2.1,0.0,1,0,1,1,1,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.3,0,0,0,22.3,28.5,1,1,1,32.85,16,0,0,43.0,0,0,0,0,0,0,0,0,1,1,25.0,1,0,0.19685399999999997,1,0,19,0,1,27.0,0,0,1,1,4.0,0,0,4,1,0,0,-1,0,0,2.0,0,0,37.0,0,0,1,1,1,3,0,28.75,0
81,0,0.0,1123.5,1,50,1,0,1,0,0,0.054432,0,0,14.8,0,74,0,0,0,1,0,0,1.4000000000000001,23.75,0,0,0,0,0,0,0,1,0,0,26.0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,708.25,0,0,0,0.0,11.0,0,18,0,0.0,24,0,0,18.0,0,0,0,0,0,0,0,0,23,0,700.0,0,1,0.197568,0,0,11,0,0,15.25,0,0,0,1,7.0,0,0,7,1,0,1,-1,0,0,6.0,0,0,32.0,1,0,0,1,0,1,1,0.0,0
82,0,1275.40625,0.0,1,41,0,0,1,1,0,1.370712,1,0,15.65,1,27,0,0,0,1,0,0,16.400000000000002,0.0,0,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,580.35,0,0,1,224.90625,17.8,0,9,1,49.0,20,0,0,42.0,0,0,1,0,1,0,0,0,9,0,695.0,1,0,5.517288,1,0,20,0,1,17.75,0,0,0,1,2.0,1,0,0,0,0,0,16,0,1,2.0,0,0,27.0,0,0,1,1,0,4,0,49.25,0
83,0,0.0,2213.625,0,72,0,1,0,1,0,4.58127075,0,0,32.825,0,64,0,0,0,1,0,0,11.700000000000001,61.25,0,1,1,0,0,1,1,0,0,1,34.5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2126.825,0,1,1,0.0,63.949999999999996,0,30,1,0.0,16,1,0,131.5,0,0,1,1,1,0,0,0,40,0,1770.0,1,0,9.316497750000002,0,0,10,0,0,24.25,0,0,0,1,0.0,0,1,0,0,0,1,16,0,0,36.0,1,0,23.0,0,0,0,1,0,2,1,0.0,0
84,0,0.0,713.6,0,40,1,1,0,0,0,0.17595000000000002,0,0,12.4,1,72,0,0,0,1,0,0,6.9,18.0,1,1,1,0,1,1,0,1,0,1,9.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,507.25,1,0,0,0.0,12.8,0,11,1,0.0,24,0,0,30.0,0,0,1,0,0,1,0,0,13,0,0.0,0,0,1.8940500000000002,0,0,18,1,0,0.0,0,0,0,1,3.0,0,0,0,1,0,0,14,0,0,9.0,0,0,20.0,0,0,0,1,1,2,1,0.0,0
85,0,0.0,1819.25,0,70,1,1,0,0,0,4.58127075,0,0,24.55,0,66,0,1,0,1,0,0,15.6,25.5,0,1,1,0,0,1,0,0,0,0,21.0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1858.25,0,0,0,0.0,44.1,0,28,1,0.0,22,0,0,96.0,0,0,1,0,0,0,0,0,38,0,2385.0,1,1,6.649343999999999,0,0,16,0,1,34.0,0,0,0,1,0.0,0,1,0,0,0,1,20,1,1,30.0,0,0,31.0,0,0,0,1,0,2,1,0.0,0
86,0,1275.40625,2213.625,1,69,0,0,0,0,0,4.58127075,0,0,18.5,0,55,0,0,0,1,0,0,10.9,57.75,0,1,1,0,1,1,1,0,0,0,29.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1286.1,0,0,0,0.0,63.949999999999996,0,29,1,54.4,21,0,0,131.5,0,1,0,1,1,0,0,0,37,1,1715.0,1,0,5.9230599999999995,0,1,16,1,0,24.0,0,0,0,1,0.0,0,1,0,1,0,0,-1,0,0,28.0,0,0,23.0,0,0,0,1,0,1,1,0.0,0
87,0,210.55,125.35,1,7,0,0,0,1,0,0.9061000000000001,0,0,3.65,0,20,0,0,0,1,0,0,6.800000000000001,16.25,0,0,1,0,1,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29.1,0,0,0,186.0,14.700000000000001,1,2,1,35.95,32,0,0,25.0,0,0,1,0,0,0,0,0,2,0,215.0,1,0,0.7939,1,1,15,0,1,34.0,0,0,0,1,0.0,0,0,0,0,0,0,-1,0,0,1.0,0,0,32.0,0,0,1,1,0,1,1,30.8,0
88,0,1275.40625,2213.625,0,56,1,0,0,0,0,2.14812,1,0,19.95,1,59,0,0,0,1,0,0,6.5,52.0,0,0,1,0,0,1,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1154.15,0,0,0,224.90625,34.2,0,20,1,61.9,19,0,0,68.0,0,0,0,1,0,1,0,0,20,1,1870.0,1,0,2.27188,1,0,18,0,1,31.75,0,0,0,1,0.0,0,0,0,0,0,1,-1,0,0,35.0,0,0,18.0,0,0,1,1,1,1,1,52.40625,0
89,0,0.0,2213.625,1,72,0,0,0,0,0,4.58127075,0,0,32.825,0,69,0,0,0,1,0,1,12.7,61.25,0,1,1,0,0,1,0,0,0,1,16.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2126.825,0,1,0,0.0,-1.0,0,30,0,0.0,16,0,0,78.0,0,0,0,0,1,0,0,0,40,1,2365.0,1,0,3.21945,0,1,8,0,0,33.5,1,0,0,1,2.0,0,0,0,0,0,0,7,0,0,34.0,0,0,23.0,0,1,1,1,0,2,1,0.0,0
90,0,0.0,0.0,1,17,0,0,0,0,0,0.45448,0,0,6.6,0,43,0,0,1,1,1,0,6.5,0.0,0,0,0,0,1,0,0,1,0,0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,114.15,0,0,0,0.0,18.2,0,6,1,0.0,16,0,0,38.0,0,0,0,0,1,0,0,0,9,0,0.0,0,0,2.0155200000000004,0,1,13,0,1,0.0,0,1,0,0,0.0,0,0,0,1,0,1,-1,1,0,13.0,0,0,24.0,0,0,0,1,0,1,0,0.0,0
91,0,0.0,0.0,0,54,1,0,0,0,0,2.450896,0,0,10.45,0,62,0,0,0,1,0,0,26.350000000000005,0.0,0,1,0,1,0,1,0,1,1,1,7.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,553.75,0,0,0,0.0,18.0,0,19,1,0.0,17,0,0,56.0,0,0,1,1,0,1,0,0,27,1,1240.0,0,0,9.316497750000002,0,0,15,0,1,24.25,0,0,0,0,0.0,0,0,0,0,0,1,17,0,0,20.0,0,0,21.0,0,0,1,1,0,3,0,0.0,0
92,0,261.2,0.0,1,10,0,0,0,0,0,4.133415,0,0,3.7,0,32,0,0,1,1,0,0,14.099999999999998,0.0,0,1,1,1,1,1,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,29.9,0,0,0,0.0,36.7,0,4,1,32.95,20,0,0,65.0,0,0,1,0,1,0,0,0,7,0,0.0,0,0,5.031584999999999,1,0,14,1,1,0.0,1,0,0,0,1.0,0,0,0,0,0,0,-1,0,0,8.0,0,0,27.0,0,0,0,1,0,1,0,0.0,0
93,0,0.0,0.0,1,26,1,1,0,0,0,0.625872,0,0,15.35,0,78,0,0,0,1,0,0,20.8,0.0,0,0,0,0,0,1,0,1,0,0,28.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,378.7,0,0,0,0.0,9.600000000000001,1,10,1,0.0,16,1,0,17.0,0,0,1,0,0,0,0,0,8,1,325.0,0,1,2.9101280000000003,0,0,10,0,0,13.0,1,0,0,0,0.0,0,0,0,1,1,0,-1,0,0,12.0,0,0,25.0,0,0,0,1,0,1,0,0.0,0
94,0,1275.40625,0.0,0,72,0,1,0,0,0,0.42314999999999997,0,0,32.825,0,64,1,0,0,1,0,0,17.5,0.0,0,1,0,0,0,1,0,0,1,0,11.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2126.825,0,0,0,0.0,31.900000000000002,0,30,1,44.55,16,0,0,62.0,0,0,0,1,0,1,0,0,39,1,2700.0,0,0,9.316497750000002,0,0,15,0,1,52.5,1,0,0,0,0.0,0,0,0,1,0,0,18,0,0,40.0,0,0,25.0,0,0,0,1,0,2,0,0.0,0
